time	species	protein	transcript	ribo_density
939.999021	proteinZ	8945.000000	60.000000	0.750000
939.999021	rnapol	0.000000	0.000000	0.000000
949.999008	__proteinX_rbs	28.000000	0.000000	0.000000
949.999008	__proteinY_rbs	27.000000	0.000000	0.000000
949.999008	__proteinZ_rbs	56.000000	0.000000	0.000000
949.999008	__ribosome	6.000000	0.000000	0.000000
949.999008	__rnase_site	0.000000	0.000000	0.000000
949.999008	__rnase_site_ext	58.000000	0.000000	0.000000
949.999008	p1	1.000000	0.000000	0.000000
949.999008	p2	1.000000	0.000000	0.000000
949.999008	proteinX	4945.000000	30.000000	0.633333
949.999008	proteinY	4990.000000	30.000000	0.566667
949.999008	proteinZ	9039.000000	61.000000	0.950820
949.999008	rnapol	0.000000	0.000000	0.000000
959.999177	__proteinX_rbs	29.000000	0.000000	0.000000
959.999177	__proteinY_rbs	28.000000	0.000000	0.000000
959.999177	__proteinZ_rbs	53.000000	0.000000	0.000000
959.999177	__ribosome	5.000000	0.000000	0.000000
959.999177	__rnase_site	0.000000	0.000000	0.000000
959.999177	__rnase_site_ext	55.000000	0.000000	0.000000
959.999177	p1	1.000000	0.000000	0.000000
959.999177	p2	1.000000	0.000000	0.000000
959.999177	proteinX	4993.000000	32.000000	0.718750
959.999177	proteinY	5036.000000	31.000000	0.709677
959.999177	proteinZ	9151.000000	58.000000	0.862069
959.999177	rnapol	0.000000	0.000000	0.000000
969.999002	__proteinX_rbs	32.000000	0.000000	0.000000
969.999002	__proteinY_rbs	30.000000	0.000000	0.000000
969.999002	__proteinZ_rbs	52.000000	0.000000	0.000000
969.999002	__ribosome	9.000000	0.000000	0.000000
969.999002	__rnase_site	0.000000	0.000000	0.000000
969.999002	__rnase_site_ext	54.000000	0.000000	0.000000
969.999002	p1	1.000000	0.000000	0.000000
969.999002	p2	1.000000	0.000000	0.000000
969.999002	proteinX	5042.000000	33.000000	0.696970
969.999002	proteinY	5087.000000	32.000000	0.656250
969.999002	proteinZ	9265.000000	58.000000	0.810345
969.999002	rnapol	0.000000	0.000000	0.000000
979.999058	__proteinX_rbs	31.000000	0.000000	0.000000
979.999058	__proteinY_rbs	32.000000	0.000000	0.000000
979.999058	__proteinZ_rbs	55.000000	0.000000	0.000000
979.999058	__ribosome	10.000000	0.000000	0.000000
979.999058	__rnase_site	0.000000	0.000000	0.000000
979.999058	__rnase_site_ext	55.000000	0.000000	0.000000
979.999058	p1	1.000000	0.000000	0.000000
979.999058	p2	1.000000	0.000000	0.000000
979.999058	proteinX	5093.000000	35.000000	0.857143
979.999058	proteinY	5140.000000	33.000000	0.848485
979.999058	proteinZ	9369.000000	58.000000	0.551724
979.999058	rnapol	0.000000	0.000000	0.000000
989.999036	__proteinX_rbs	34.000000	0.000000	0.000000
989.999036	__proteinY_rbs	31.000000	0.000000	0.000000
989.999036	__proteinZ_rbs	53.000000	0.000000	0.000000
989.999036	__ribosome	7.000000	0.000000	0.000000
989.999036	__rnase_site	0.000000	0.000000	0.000000
989.999036	__rnase_site_ext	54.000000	0.000000	0.000000
989.999036	p1	1.000000	0.000000	0.000000
989.999036	p2	1.000000	0.000000	0.000000
989.999036	proteinX	5152.000000	36.000000	0.611111
989.999036	proteinY	5199.000000	36.000000	0.638889
989.999036	proteinZ	9457.000000	59.000000	0.813559
989.999036	rnapol	0.000000	0.000000	0.000000
999.999003	__proteinX_rbs	34.000000	0.000000	0.000000
999.999003	__proteinY_rbs	36.000000	0.000000	0.000000
999.999003	__proteinZ_rbs	55.000000	0.000000	0.000000
999.999003	__ribosome	7.000000	0.000000	0.000000
999.999003	__rnase_site	0.000000	0.000000	0.000000
999.999003	__rnase_site_ext	55.000000	0.000000	0.000000
999.999003	p1	1.000000	0.000000	0.000000
999.999003	p2	1.000000	0.000000	0.000000
999.999003	proteinX	5212.000000	37.000000	0.594595
999.999003	proteinY	5260.000000	38.000000	0.815789
999.999003	proteinZ	9547.000000	61.000000	0.655738
999.999003	rnapol	0.000000	0.000000	0.000000
1009.999065	__proteinX_rbs	28.000000	0.000000	0.000000
1009.999065	__proteinY_rbs	33.000000	0.000000	0.000000
1009.999065	__proteinZ_rbs	59.000000	0.000000	0.000000
1009.999065	__ribosome	10.000000	0.000000	0.000000
1009.999065	__rnase_site	0.000000	0.000000	0.000000
1009.999065	__rnase_site_ext	51.000000	0.000000	0.000000
1009.999065	p1	1.000000	0.000000	0.000000
1009.999065	p2	1.000000	0.000000	0.000000
1009.999065	proteinX	5258.000000	31.000000	0.903226
1009.999065	proteinY	5323.000000	38.000000	0.631579
1009.999065	proteinZ	9645.000000	63.000000	0.603175
1009.999065	rnapol	0.000000	0.000000	0.000000
1019.999080	__proteinX_rbs	30.000000	0.000000	0.000000
1019.999080	__proteinY_rbs	33.000000	0.000000	0.000000
1019.999080	__proteinZ_rbs	52.000000	0.000000	0.000000
1019.999080	__ribosome	10.000000	0.000000	0.000000
1019.999080	__rnase_site	0.000000	0.000000	0.000000
1019.999080	__rnase_site_ext	52.000000	0.000000	0.000000
1019.999080	p1	1.000000	0.000000	0.000000
1019.999080	p2	1.000000	0.000000	0.000000
1019.999080	proteinX	5314.000000	34.000000	0.676471
1019.999080	proteinY	5377.000000	33.000000	0.454545
1019.999080	proteinZ	9743.000000	58.000000	0.896552
1019.999080	rnapol	0.000000	0.000000	0.000000
1029.999002	__proteinX_rbs	31.000000	0.000000	0.000000
1029.999002	__proteinY_rbs	31.000000	0.000000	0.000000
1029.999002	__proteinZ_rbs	58.000000	0.000000	0.000000
1029.999002	__ribosome	10.000000	0.000000	0.000000
1029.999002	__rnase_site	0.000000	0.000000	0.000000
1029.999002	__rnase_site_ext	55.000000	0.000000	0.000000
1029.999002	p1	1.000000	0.000000	0.000000
1029.999002	p2	1.000000	0.000000	0.000000
1029.999002	proteinX	5364.000000	33.000000	0.909091
1029.999002	proteinY	5428.000000	34.000000	0.647059
1029.999002	proteinZ	9847.000000	59.000000	0.644068
1029.999002	rnapol	0.000000	0.000000	0.000000
1039.999082	__proteinX_rbs	34.000000	0.000000	0.000000
1039.999082	__proteinY_rbs	34.000000	0.000000	0.000000
1039.999082	__proteinZ_rbs	54.000000	0.000000	0.000000
1039.999082	__ribosome	12.000000	0.000000	0.000000
1039.999082	__rnase_site	0.000000	0.000000	0.000000
1039.999082	__rnase_site_ext	54.000000	0.000000	0.000000
1039.999082	p1	1.000000	0.000000	0.000000
1039.999082	p2	1.000000	0.000000	0.000000
1039.999082	proteinX	5421.000000	34.000000	0.558824
1039.999082	proteinY	5485.000000	35.000000	0.685714
1039.999082	proteinZ	9942.000000	60.000000	0.750000
1039.999082	rnapol	0.000000	0.000000	0.000000
1049.999040	__proteinX_rbs	35.000000	0.000000	0.000000
1049.999040	__proteinY_rbs	28.000000	0.000000	0.000000
1049.999040	__proteinZ_rbs	52.000000	0.000000	0.000000
1049.999040	__ribosome	8.000000	0.000000	0.000000
1049.999040	__rnase_site	0.000000	0.000000	0.000000
1049.999040	__rnase_site_ext	58.000000	0.000000	0.000000
1049.999040	p1	1.000000	0.000000	0.000000
1049.999040	p2	1.000000	0.000000	0.000000
1049.999040	proteinX	5466.000000	35.000000	0.600000
1049.999040	proteinY	5547.000000	34.000000	0.764706
1049.999040	proteinZ	10041.000000	61.000000	0.737705
1049.999040	rnapol	0.000000	0.000000	0.000000
1059.999022	__proteinX_rbs	30.000000	0.000000	0.000000
1059.999022	__proteinY_rbs	27.000000	0.000000	0.000000
1059.999022	__proteinZ_rbs	51.000000	0.000000	0.000000
1059.999022	__ribosome	7.000000	0.000000	0.000000
1059.999022	__rnase_site	0.000000	0.000000	0.000000
1059.999022	__rnase_site_ext	53.000000	0.000000	0.000000
1059.999022	p1	1.000000	0.000000	0.000000
1059.999022	p2	1.000000	0.000000	0.000000
1059.999022	proteinX	5509.000000	34.000000	0.676471
1059.999022	proteinY	5607.000000	32.000000	0.687500
1059.999022	proteinZ	10146.000000	59.000000	0.813559
1059.999022	rnapol	0.000000	0.000000	0.000000
1069.999083	__proteinX_rbs	28.000000	0.000000	0.000000
1069.999083	__proteinY_rbs	30.000000	0.000000	0.000000
1069.999083	__proteinZ_rbs	53.000000	0.000000	0.000000
1069.999083	__ribosome	13.000000	0.000000	0.000000
1069.999083	__rnase_site	0.000000	0.000000	0.000000
1069.999083	__rnase_site_ext	53.000000	0.000000	0.000000
1069.999083	p1	1.000000	0.000000	0.000000
1069.999083	p2	0.000000	0.000000	0.000000
1069.999083	proteinX	5564.000000	33.000000	0.878788
1069.999083	proteinY	5664.000000	33.000000	0.545455
1069.999083	proteinZ	10242.000000	57.000000	0.701754
1069.999083	rnapol	0.000000	0.000000	0.000000
1079.999171	__proteinX_rbs	32.000000	0.000000	0.000000
1079.999171	__proteinY_rbs	28.000000	0.000000	0.000000
1079.999171	__proteinZ_rbs	55.000000	0.000000	0.000000
1079.999171	__ribosome	11.000000	0.000000	0.000000
1079.999171	__rnase_site	0.000000	0.000000	0.000000
1079.999171	__rnase_site_ext	52.000000	0.000000	0.000000
1079.999171	p1	1.000000	0.000000	0.000000
1079.999171	p2	1.000000	0.000000	0.000000
1079.999171	proteinX	5626.000000	33.000000	0.575758
1079.999171	proteinY	5715.000000	33.000000	0.636364
1079.999171	proteinZ	10333.000000	58.000000	0.844828
1079.999171	rnapol	0.000000	0.000000	0.000000
1089.999059	__proteinX_rbs	32.000000	0.000000	0.000000
1089.999059	__proteinY_rbs	30.000000	0.000000	0.000000
1089.999059	__proteinZ_rbs	50.000000	0.000000	0.000000
1089.999059	__ribosome	6.000000	0.000000	0.000000
1089.999059	__rnase_site	0.000000	0.000000	0.000000
1089.999059	__rnase_site_ext	52.000000	0.000000	0.000000
1089.999059	p1	1.000000	0.000000	0.000000
1089.999059	p2	0.000000	0.000000	0.000000
1089.999059	proteinX	5672.000000	34.000000	0.617647
1089.999059	proteinY	5778.000000	36.000000	0.833333
1089.999059	proteinZ	10434.000000	57.000000	0.754386
1089.999059	rnapol	0.000000	0.000000	0.000000
1099.999030	__proteinX_rbs	35.000000	0.000000	0.000000
1099.999030	__proteinY_rbs	31.000000	0.000000	0.000000
1099.999030	__proteinZ_rbs	56.000000	0.000000	0.000000
1099.999030	__ribosome	12.000000	0.000000	0.000000
1099.999030	__rnase_site	0.000000	0.000000	0.000000
1099.999030	__rnase_site_ext	58.000000	0.000000	0.000000
1099.999030	p1	1.000000	0.000000	0.000000
1099.999030	p2	1.000000	0.000000	0.000000
1099.999030	proteinX	5733.000000	36.000000	0.638889
1099.999030	proteinY	5839.000000	35.000000	0.800000
1099.999030	proteinZ	10523.000000	61.000000	0.606557
1099.999030	rnapol	0.000000	0.000000	0.000000
1109.999214	__proteinX_rbs	34.000000	0.000000	0.000000
1109.999214	__proteinY_rbs	32.000000	0.000000	0.000000
1109.999214	__proteinZ_rbs	50.000000	0.000000	0.000000
1109.999214	__ribosome	7.000000	0.000000	0.000000
1109.999214	__rnase_site	0.000000	0.000000	0.000000
1109.999214	__rnase_site_ext	54.000000	0.000000	0.000000
1109.999214	p1	1.000000	0.000000	0.000000
1109.999214	p2	0.000000	0.000000	0.000000
1109.999214	proteinX	5791.000000	38.000000	0.447368
1109.999214	proteinY	5895.000000	37.000000	0.756757
1109.999214	proteinZ	10613.000000	60.000000	0.800000
1109.999214	rnapol	0.000000	0.000000	0.000000
1119.999001	__proteinX_rbs	36.000000	0.000000	0.000000
1119.999001	__proteinY_rbs	36.000000	0.000000	0.000000
1119.999001	__proteinZ_rbs	57.000000	0.000000	0.000000
1119.999001	__ribosome	13.000000	0.000000	0.000000
1119.999001	__rnase_site	0.000000	0.000000	0.000000
1119.999001	__rnase_site_ext	56.000000	0.000000	0.000000
1119.999001	p1	1.000000	0.000000	0.000000
1119.999001	p2	1.000000	0.000000	0.000000
1119.999001	proteinX	5839.000000	37.000000	0.540541
1119.999001	proteinY	5948.000000	38.000000	0.631579
1119.999001	proteinZ	10719.000000	59.000000	0.728814
1119.999001	rnapol	0.000000	0.000000	0.000000
1129.999208	__proteinX_rbs	34.000000	0.000000	0.000000
1129.999208	__proteinY_rbs	36.000000	0.000000	0.000000
1129.999208	__proteinZ_rbs	52.000000	0.000000	0.000000
1129.999208	__ribosome	13.000000	0.000000	0.000000
1129.999208	__rnase_site	0.000000	0.000000	0.000000
1129.999208	__rnase_site_ext	52.000000	0.000000	0.000000
1129.999208	p1	1.000000	0.000000	0.000000
1129.999208	p2	1.000000	0.000000	0.000000
1129.999208	proteinX	5890.000000	38.000000	0.631579
1129.999208	proteinY	6006.000000	39.000000	0.538462
1129.999208	proteinZ	10820.000000	58.000000	0.724138
1129.999208	rnapol	0.000000	0.000000	0.000000
1139.999103	__proteinX_rbs	36.000000	0.000000	0.000000
1139.999103	__proteinY_rbs	35.000000	0.000000	0.000000
1139.999103	__proteinZ_rbs	48.000000	0.000000	0.000000
1139.999103	__ribosome	8.000000	0.000000	0.000000
1139.999103	__rnase_site	0.000000	0.000000	0.000000
1139.999103	__rnase_site_ext	57.000000	0.000000	0.000000
1139.999103	p1	0.000000	0.000000	0.000000
1139.999103	p2	1.000000	0.000000	0.000000
1139.999103	proteinX	5952.000000	38.000000	0.447368
1139.999103	proteinY	6063.000000	39.000000	0.769231
1139.999103	proteinZ	10910.000000	60.000000	0.750000
1139.999103	rnapol	0.000000	0.000000	0.000000
1149.999277	__proteinX_rbs	35.000000	0.000000	0.000000
1149.999277	__proteinY_rbs	35.000000	0.000000	0.000000
1149.999277	__proteinZ_rbs	57.000000	0.000000	0.000000
1149.999277	__ribosome	12.000000	0.000000	0.000000
1149.999277	__rnase_site	0.000000	0.000000	0.000000
1149.999277	__rnase_site_ext	55.000000	0.000000	0.000000
1149.999277	p1	1.000000	0.000000	0.000000
1149.999277	p2	1.000000	0.000000	0.000000
1149.999277	proteinX	5999.000000	39.000000	0.820513
1149.999277	proteinY	6128.000000	40.000000	0.550000
1149.999277	proteinZ	11010.000000	60.000000	0.566667
1149.999277	rnapol	0.000000	0.000000	0.000000
1159.999059	__proteinX_rbs	38.000000	0.000000	0.000000
1159.999059	__proteinY_rbs	33.000000	0.000000	0.000000
1159.999059	__proteinZ_rbs	51.000000	0.000000	0.000000
1159.999059	__ribosome	9.000000	0.000000	0.000000
1159.999059	__rnase_site	0.000000	0.000000	0.000000
1159.999059	__rnase_site_ext	55.000000	0.000000	0.000000
1159.999059	p1	1.000000	0.000000	0.000000
1159.999059	p2	1.000000	0.000000	0.000000
1159.999059	proteinX	6072.000000	39.000000	0.692308
1159.999059	proteinY	6185.000000	40.000000	0.550000
1159.999059	proteinZ	11089.000000	59.000000	0.711864
1159.999059	rnapol	0.000000	0.000000	0.000000
1169.999110	__proteinX_rbs	40.000000	0.000000	0.000000
1169.999110	__proteinY_rbs	36.000000	0.000000	0.000000
1169.999110	__proteinZ_rbs	54.000000	0.000000	0.000000
1169.999110	__ribosome	2.000000	0.000000	0.000000
1169.999110	__rnase_site	0.000000	0.000000	0.000000
1169.999110	__rnase_site_ext	57.000000	0.000000	0.000000
1169.999110	p1	1.000000	0.000000	0.000000
1169.999110	p2	1.000000	0.000000	0.000000
1169.999110	proteinX	6135.000000	42.000000	0.571429
1169.999110	proteinY	6237.000000	41.000000	0.658537
1169.999110	proteinZ	11173.000000	57.000000	0.824561
1169.999110	rnapol	0.000000	0.000000	0.000000
1179.999049	__proteinX_rbs	41.000000	0.000000	0.000000
1179.999049	__proteinY_rbs	36.000000	0.000000	0.000000
1179.999049	__proteinZ_rbs	60.000000	0.000000	0.000000
1179.999049	__ribosome	10.000000	0.000000	0.000000
1179.999049	__rnase_site	0.000000	0.000000	0.000000
1179.999049	__rnase_site_ext	62.000000	0.000000	0.000000
1179.999049	p1	1.000000	0.000000	0.000000
1179.999049	p2	1.000000	0.000000	0.000000
1179.999049	proteinX	6195.000000	41.000000	0.463415
1179.999049	proteinY	6304.000000	42.000000	0.690476
1179.999049	proteinZ	11263.000000	63.000000	0.666667
1179.999049	rnapol	0.000000	0.000000	0.000000
1189.999043	__proteinX_rbs	38.000000	0.000000	0.000000
1189.999043	__proteinY_rbs	40.000000	0.000000	0.000000
1189.999043	__proteinZ_rbs	58.000000	0.000000	0.000000
1189.999043	__ribosome	5.000000	0.000000	0.000000
1189.999043	__rnase_site	0.000000	0.000000	0.000000
1189.999043	__rnase_site_ext	60.000000	0.000000	0.000000
1189.999043	p1	1.000000	0.000000	0.000000
1189.999043	p2	1.000000	0.000000	0.000000
1189.999043	proteinX	6253.000000	40.000000	0.475000
1189.999043	proteinY	6368.000000	41.000000	0.560976
1189.999043	proteinZ	11350.000000	66.000000	0.803030
1189.999043	rnapol	0.000000	0.000000	0.000000
1199.999151	__proteinX_rbs	33.000000	0.000000	0.000000
1199.999151	__proteinY_rbs	37.000000	0.000000	0.000000
1199.999151	__proteinZ_rbs	60.000000	0.000000	0.000000
1199.999151	__ribosome	7.000000	0.000000	0.000000
1199.999151	__rnase_site	0.000000	0.000000	0.000000
1199.999151	__rnase_site_ext	53.000000	0.000000	0.000000
1199.999151	p1	1.000000	0.000000	0.000000
1199.999151	p2	1.000000	0.000000	0.000000
1199.999151	proteinX	6306.000000	35.000000	0.714286
1199.999151	proteinY	6435.000000	40.000000	0.700000
1199.999151	proteinZ	11441.000000	63.000000	0.634921
1199.999151	rnapol	0.000000	0.000000	0.000000
1209.999141	__proteinX_rbs	33.000000	0.000000	0.000000
1209.999141	__proteinY_rbs	36.000000	0.000000	0.000000
1209.999141	__proteinZ_rbs	53.000000	0.000000	0.000000
1209.999141	__ribosome	14.000000	0.000000	0.000000
1209.999141	__rnase_site	0.000000	0.000000	0.000000
1209.999141	__rnase_site_ext	54.000000	0.000000	0.000000
1209.999141	p1	1.000000	0.000000	0.000000
1209.999141	p2	1.000000	0.000000	0.000000
1209.999141	proteinX	6363.000000	36.000000	0.750000
1209.999141	proteinY	6492.000000	36.000000	0.527778
1209.999141	proteinZ	11536.000000	59.000000	0.677966
1209.999141	rnapol	0.000000	0.000000	0.000000
1219.999062	__proteinX_rbs	34.000000	0.000000	0.000000
1219.999062	__proteinY_rbs	35.000000	0.000000	0.000000
1219.999062	__proteinZ_rbs	56.000000	0.000000	0.000000
1219.999062	__ribosome	6.000000	0.000000	0.000000
1219.999062	__rnase_site	0.000000	0.000000	0.000000
1219.999062	__rnase_site_ext	53.000000	0.000000	0.000000
1219.999062	p1	1.000000	0.000000	0.000000
1219.999062	p2	1.000000	0.000000	0.000000
1219.999062	proteinX	6433.000000	34.000000	0.764706
1219.999062	proteinY	6538.000000	37.000000	0.756757
1219.999062	proteinZ	11622.000000	59.000000	0.677966
1219.999062	rnapol	0.000000	0.000000	0.000000
1229.999040	__proteinX_rbs	30.000000	0.000000	0.000000
1229.999040	__proteinY_rbs	32.000000	0.000000	0.000000
1229.999040	__proteinZ_rbs	56.000000	0.000000	0.000000
1229.999040	__ribosome	4.000000	0.000000	0.000000
1229.999040	__rnase_site	0.000000	0.000000	0.000000
1229.999040	__rnase_site_ext	53.000000	0.000000	0.000000
1229.999040	p1	1.000000	0.000000	0.000000
1229.999040	p2	1.000000	0.000000	0.000000
1229.999040	proteinX	6489.000000	31.000000	0.709677
1229.999040	proteinY	6597.000000	32.000000	0.781250
1229.999040	proteinZ	11714.000000	59.000000	0.830508
1229.999040	rnapol	0.000000	0.000000	0.000000
1239.999014	__proteinX_rbs	30.000000	0.000000	0.000000
1239.999014	__proteinY_rbs	29.000000	0.000000	0.000000
1239.999014	__proteinZ_rbs	51.000000	0.000000	0.000000
1239.999014	__ribosome	5.000000	0.000000	0.000000
1239.999014	__rnase_site	0.000000	0.000000	0.000000
1239.999014	__rnase_site_ext	50.000000	0.000000	0.000000
1239.999014	p1	1.000000	0.000000	0.000000
1239.999014	p2	1.000000	0.000000	0.000000
1239.999014	proteinX	6551.000000	33.000000	0.787879
1239.999014	proteinY	6649.000000	33.000000	0.969697
1239.999014	proteinZ	11806.000000	52.000000	0.711538
1239.999014	rnapol	0.000000	0.000000	0.000000
1249.999086	__proteinX_rbs	34.000000	0.000000	0.000000
1249.999086	__proteinY_rbs	34.000000	0.000000	0.000000
1249.999086	__proteinZ_rbs	53.000000	0.000000	0.000000
1249.999086	__ribosome	8.000000	0.000000	0.000000
1249.999086	__rnase_site	0.000000	0.000000	0.000000
1249.999086	__rnase_site_ext	54.000000	0.000000	0.000000
1249.999086	p1	1.000000	0.000000	0.000000
1249.999086	p2	1.000000	0.000000	0.000000
1249.999086	proteinX	6610.000000	34.000000	0.705882
1249.999086	proteinY	6716.000000	35.000000	0.914286
1249.999086	proteinZ	11888.000000	56.000000	0.642857
1249.999086	rnapol	0.000000	0.000000	0.000000
1259.999076	__proteinX_rbs	32.000000	0.000000	0.000000
1259.999076	__proteinY_rbs	31.000000	0.000000	0.000000
1259.999076	__proteinZ_rbs	51.000000	0.000000	0.000000
1259.999076	__ribosome	2.000000	0.000000	0.000000
1259.999076	__rnase_site	0.000000	0.000000	0.000000
1259.999076	__rnase_site_ext	51.000000	0.000000	0.000000
1259.999076	p1	1.000000	0.000000	0.000000
1259.999076	p2	1.000000	0.000000	0.000000
1259.999076	proteinX	6662.000000	34.000000	0.500000
1259.999076	proteinY	6785.000000	34.000000	0.705882
1259.999076	proteinZ	11972.000000	59.000000	0.966102
1259.999076	rnapol	0.000000	0.000000	0.000000
1269.999093	__proteinX_rbs	28.000000	0.000000	0.000000
1269.999093	__proteinY_rbs	30.000000	0.000000	0.000000
1269.999093	__proteinZ_rbs	53.000000	0.000000	0.000000
1269.999093	__ribosome	6.000000	0.000000	0.000000
1269.999093	__rnase_site	0.000000	0.000000	0.000000
1269.999093	__rnase_site_ext	49.000000	0.000000	0.000000
1269.999093	p1	1.000000	0.000000	0.000000
1269.999093	p2	1.000000	0.000000	0.000000
1269.999093	proteinX	6709.000000	31.000000	0.838710
1269.999093	proteinY	6838.000000	34.000000	0.794118
1269.999093	proteinZ	12081.000000	57.000000	0.719298
1269.999093	rnapol	0.000000	0.000000	0.000000
1279.999052	__proteinX_rbs	29.000000	0.000000	0.000000
1279.999052	__proteinY_rbs	30.000000	0.000000	0.000000
1279.999052	__proteinZ_rbs	53.000000	0.000000	0.000000
1279.999052	__ribosome	8.000000	0.000000	0.000000
1279.999052	__rnase_site	0.000000	0.000000	0.000000
1279.999052	__rnase_site_ext	52.000000	0.000000	0.000000
1279.999052	p1	1.000000	0.000000	0.000000
1279.999052	p2	1.000000	0.000000	0.000000
1279.999052	proteinX	6768.000000	33.000000	0.848485
1279.999052	proteinY	6896.000000	32.000000	0.687500
1279.999052	proteinZ	12175.000000	60.000000	0.700000
1279.999052	rnapol	0.000000	0.000000	0.000000
1289.999013	__proteinX_rbs	32.000000	0.000000	0.000000
1289.999013	__proteinY_rbs	33.000000	0.000000	0.000000
1289.999013	__proteinZ_rbs	54.000000	0.000000	0.000000
1289.999013	__ribosome	7.000000	0.000000	0.000000
1289.999013	__rnase_site	0.000000	0.000000	0.000000
1289.999013	__rnase_site_ext	52.000000	0.000000	0.000000
1289.999013	p1	1.000000	0.000000	0.000000
1289.999013	p2	1.000000	0.000000	0.000000
1289.999013	proteinX	6832.000000	36.000000	0.777778
1289.999013	proteinY	6939.000000	35.000000	0.657143
1289.999013	proteinZ	12274.000000	59.000000	0.711864
1289.999013	rnapol	0.000000	0.000000	0.000000
1299.999005	__proteinX_rbs	35.000000	0.000000	0.000000
1299.999005	__proteinY_rbs	32.000000	0.000000	0.000000
1299.999005	__proteinZ_rbs	58.000000	0.000000	0.000000
1299.999005	__ribosome	6.000000	0.000000	0.000000
1299.999005	__rnase_site	0.000000	0.000000	0.000000
1299.999005	__rnase_site_ext	55.000000	0.000000	0.000000
1299.999005	p1	1.000000	0.000000	0.000000
1299.999005	p2	1.000000	0.000000	0.000000
1299.999005	proteinX	6889.000000	36.000000	0.583333
1299.999005	proteinY	6998.000000	37.000000	0.729730
1299.999005	proteinZ	12368.000000	61.000000	0.754098
1299.999005	rnapol	0.000000	0.000000	0.000000
1309.999084	__proteinX_rbs	31.000000	0.000000	0.000000
1309.999084	__proteinY_rbs	32.000000	0.000000	0.000000
1309.999084	__proteinZ_rbs	58.000000	0.000000	0.000000
1309.999084	__ribosome	11.000000	0.000000	0.000000
1309.999084	__rnase_site	0.000000	0.000000	0.000000
1309.999084	__rnase_site_ext	57.000000	0.000000	0.000000
1309.999084	p1	0.000000	0.000000	0.000000
1309.999084	p2	0.000000	0.000000	0.000000
1309.999084	proteinX	6941.000000	33.000000	0.666667
1309.999084	proteinY	7059.000000	37.000000	0.675676
1309.999084	proteinZ	12466.000000	62.000000	0.677419
1309.999084	rnapol	0.000000	0.000000	0.000000
1319.999016	__proteinX_rbs	30.000000	0.000000	0.000000
1319.999016	__proteinY_rbs	26.000000	0.000000	0.000000
1319.999016	__proteinZ_rbs	58.000000	0.000000	0.000000
1319.999016	__ribosome	9.000000	0.000000	0.000000
1319.999016	__rnase_site	0.000000	0.000000	0.000000
1319.999016	__rnase_site_ext	54.000000	0.000000	0.000000
1319.999016	p1	1.000000	0.000000	0.000000
1319.999016	p2	0.000000	0.000000	0.000000
1319.999016	proteinX	6989.000000	33.000000	0.787879
1319.999016	proteinY	7127.000000	35.000000	0.857143
1319.999016	proteinZ	12563.000000	61.000000	0.573770
1319.999016	rnapol	0.000000	0.000000	0.000000
1329.999179	__proteinX_rbs	29.000000	0.000000	0.000000
1329.999179	__proteinY_rbs	33.000000	0.000000	0.000000
1329.999179	__proteinZ_rbs	52.000000	0.000000	0.000000
1329.999179	__ribosome	11.000000	0.000000	0.000000
1329.999179	__rnase_site	0.000000	0.000000	0.000000
1329.999179	__rnase_site_ext	50.000000	0.000000	0.000000
1329.999179	p1	1.000000	0.000000	0.000000
1329.999179	p2	1.000000	0.000000	0.000000
1329.999179	proteinX	7037.000000	32.000000	0.750000
1329.999179	proteinY	7192.000000	36.000000	0.666667
1329.999179	proteinZ	12653.000000	55.000000	0.745455
1329.999179	rnapol	0.000000	0.000000	0.000000
1339.999119	__proteinX_rbs	27.000000	0.000000	0.000000
1339.999119	__proteinY_rbs	29.000000	0.000000	0.000000
1339.999119	__proteinZ_rbs	50.000000	0.000000	0.000000
1339.999119	__ribosome	8.000000	0.000000	0.000000
1339.999119	__rnase_site	0.000000	0.000000	0.000000
1339.999119	__rnase_site_ext	47.000000	0.000000	0.000000
1339.999119	p1	1.000000	0.000000	0.000000
1339.999119	p2	1.000000	0.000000	0.000000
1339.999119	proteinX	7096.000000	31.000000	0.838710
1339.999119	proteinY	7248.000000	32.000000	0.718750
1339.999119	proteinZ	12746.000000	53.000000	0.811321
1339.999119	rnapol	0.000000	0.000000	0.000000
1349.999137	__proteinX_rbs	25.000000	0.000000	0.000000
1349.999137	__proteinY_rbs	29.000000	0.000000	0.000000
1349.999137	__proteinZ_rbs	49.000000	0.000000	0.000000
1349.999137	__ribosome	11.000000	0.000000	0.000000
1349.999137	__rnase_site	0.000000	0.000000	0.000000
1349.999137	__rnase_site_ext	46.000000	0.000000	0.000000
1349.999137	p1	1.000000	0.000000	0.000000
1349.999137	p2	0.000000	0.000000	0.000000
1349.999137	proteinX	7149.000000	29.000000	0.827586
1349.999137	proteinY	7301.000000	31.000000	0.741935
1349.999137	proteinZ	12840.000000	54.000000	0.777778
1349.999137	rnapol	0.000000	0.000000	0.000000
1359.999021	__proteinX_rbs	22.000000	0.000000	0.000000
1359.999021	__proteinY_rbs	26.000000	0.000000	0.000000
1359.999021	__proteinZ_rbs	50.000000	0.000000	0.000000
1359.999021	__ribosome	5.000000	0.000000	0.000000
1359.999021	__rnase_site	0.000000	0.000000	0.000000
1359.999021	__rnase_site_ext	46.000000	0.000000	0.000000
1359.999021	p1	1.000000	0.000000	0.000000
